player_id,name,team_id,position,birth_date,nationality
397997,T. Nyoni,40,Midfielder,2007-06-30,England
295,A. Lallana,41,Midfielder,1988-05-10,England
15812,P. Onuachu,41,Attacker,1994-05-28,Nigeria
18873,R. Fraser,41,Midfielder,1994-02-24,Scotland
18945,S. Armstrong,41,Midfielder,1992-03-30,Scotland
19482,J. Rothwell,41,Midfielder,1995-01-11,England
19484,A. Armstrong,41,Attacker,1997-02-10,England
19524,C. Adams,41,Attacker,1996-07-13,Scotland
19733,F. Downes,41,Midfielder,1999-01-20,England
19825,J. Aribo,41,Midfielder,1996-07-21,Nigeria
45078,R. Stewart,41,Attacker,1996-07-11,Scotland
130421,W. Smallbone,41,Midfielder,2000-02-21,Republic of Ireland
144729,T. Harwood-Bellis,41,Defender,2002-01-30,England
190686,S. Mara,41,Attacker,2002-07-30,France
199837,K. Sulemana,41,Midfielder,2002-02-15,Ghana
278085,S. Edozie,41,Midfielder,2003-01-28,England
284356,S. Charles,41,Midfielder,2003-11-05,Northern Ireland
303460,D. Ballard,41,Attacker,2005-04-01,England
304317,T. Dibling,41,Midfielder,2006-02-17,England
304318,C. Bragg,41,Midfielder,2005-04-10,England
334035,S. Amo-Ameyaw,41,Attacker,2006-07-18,England
190,Cédric Soares,42,Defender,1991-08-31,Portugal
643,Gabriel Jesus,42,Attacker,1997-04-03,Brazil
727,R. Nelson,42,Attacker,1999-12-10,England
1117,K. Tierney,42,Defender,1997-06-05,Scotland
1452,Mohamed Elneny,42,Midfielder,1992-07-11,Egypt
1460,B. Saka,42,Attacker,2001-09-05,England
1468,E. Nketiah,42,Attacker,1999-05-30,England
1946,L. Trossard,42,Attacker,1994-12-04,Belgium
19465,David Raya,42,Goalkeeper,1995-09-15,Spain
22224,Gabriel Magalhães,42,Defender,1997-12-19,Brazil
37127,M. Ødegaard,42,Midfielder,1998-12-17,Norway
127769,Gabriel Martinelli,42,Attacker,2001-06-18,Brazil
283026,M. Biereth,42,Attacker,2003-02-08,Denmark
284502,J. Sweet,42,Defender,2003-11-03,Wales
284540,Mauro Bandeira,42,Midfielder,2003-11-18,Portugal
284571,C. Sagoe Jr,42,Attacker,2004-07-24,England
309501,A. Cozier-Duberry,42,Midfielder,2005-05-29,England
309505,R. Walters,42,Defender,2004-12-16,England
313236,E. Nwaneri,42,Midfielder,2007-03-21,England
313245,M. Lewis-Skelly,42,Midfielder,2006-09-26,England
110,H. Massengo,44,Midfielder,2001-07-07,France
1934,S. Berge,44,Midfielder,1998-02-14,Norway
2109,S. Bastien,44,Midfielder,1996-09-26,Congo DR
8589,Manuel Benson,44,Attacker,1997-03-28,Angola
18948,N. Redmond,44,Midfielder,1994-03-06,England
18957,M. Obafemi,44,Attacker,2000-07-06,Republic of Ireland
19169,J. Rodríguez,44,Attacker,1989-07-29,England
19268,J. Brownhill,44,Midfielder,1995-12-19,England
19827,J. Cullen,44,Midfielder,1996-04-07,Republic of Ireland
25416,W. Weghorst,44,Attacker,1992-08-07,Netherlands
69403,S. Twine,44,Midfielder,1999-07-14,England
69680,D. Costelloe,44,Attacker,2002-12-11,Republic of Ireland
98936,L. Foster,44,Attacker,2000-09-03,South Africa
105789,D. Churlinov,44,Attacker,2000-07-11,North Macedonia
123469,Z. Amdouni,44,Attacker,2000-12-04,Switzerland
129169,A. Zaroury,44,Attacker,2000-11-07,Morocco
278079,A. Ramsey,44,Midfielder,2003-01-21,England
336564,W. Odobert,44,Attacker,2004-11-28,France
359603,L. Koleosho,44,Attacker,2004-09-15,Italy
361388,E. Agyei,44,Attacker,2005-01-13,Belgium
83,A. Danjuma,45,Attacker,1997-01-31,Netherlands
172,D. Alli,45,Midfielder,1996-04-11,England
895,J. Garner,45,Midfielder,2001-03-13,England
2990,I. Gueye,45,Midfielder,1989-09-26,Senegal
18765,André Gomes,45,Midfielder,1993-07-30,Portugal
18766,D. Calvert-Lewin,45,Attacker,1997-03-16,England
18929,D. McNeil,45,Attacker,1999-11-22,England
19073,B. Godfrey,45,Defender,1998-01-15,England
19128,J. Harrison,45,Midfielder,1996-11-20,England
19364,N. Maupay,45,Attacker,1996-08-14,France
20224,A. Lonergan,45,Goalkeeper,1983-10-19,England
125743,Beto,45,Attacker,1998-01-31,Portugal
153425,L. Dobbin,45,Attacker,2003-01-03,England
162714,A. Onana,45,Midfielder,2001-08-16,Belgium
167657,T. Onyango,45,Midfielder,2003-03-04,England
284266,L. Warrington,45,Midfielder,2002-10-10,England
284500,T. Iroegbunam,45,Midfielder,2003-06-30,England
297641,J. Metcalfe,45,Midfielder,2004-09-06,England
298099,M. Hunt,45,Midfielder,2001-11-14,England
330412,Youssef Chermiti,45,Attacker,2004-05-24,Portugal
182,H. Winks,46,Midfielder,1996-02-02,England
454,Y. Akgün,46,Attacker,2000-07-07,Türkiye
879,S. Mavididi,46,Attacker,1998-05-31,England
1098,P. Daka,46,Attacker,1998-10-09,Zambia
2778,K. Ịheanachọ,46,Attacker,1996-10-03,Nigeria
2925,D. Praet,46,Midfielder,1994-05-14,Belgium
18777,M. Albrighton,46,Midfielder,1989-11-18,England
18779,H. Choudhury,46,Midfielder,1997-10-01,England
18786,W. Ndidi,46,Midfielder,1996-12-16,Nigeria
18788,J. Vardy,46,Attacker,1987-01-11,England
22233,B. Soumaré,46,Midfielder,1999-02-27,France
148099,K. Dewsbury-Hall,46,Midfielder,1998-09-06,England
215874,T. Cannon,46,Attacker,2002-12-28,Republic of Ireland
278116,T. Maswanhise,46,Attacker,2002-11-20,Zimbabwe
283289,A. Raikhy,46,Midfielder,2002-10-20,England
283290,K. McAteer,46,Midfielder,2001-11-22,England
284372,C. Doyle,46,Defender,2003-10-03,England
284403,S. Thomas,46,Attacker,2004-06-25,England
284487,Wanya Marçal,46,Midfielder,2002-10-19,Portugal
303467,A. Fatawu,46,Attacker,2004-03-08,Ghana
269,C. Nkunku,49,Attacker,1997-11-14,France
645,R. Sterling,49,Attacker,1994-12-08,England
907,R. Lukaku,49,Attacker,1993-05-13,Belgium
2273,Kepa,49,Goalkeeper,1994-10-03,Spain
63577,M. Mudryk,49,Midfielder,2001-01-05,Ukraine
136723,N. Madueke,49,Attacker,2002-03-10,England
138822,A. Broja,49,Attacker,2001-09-10,Albania
152982,C. Palmer,49,Attacker,2002-05-06,England
270508,L. Ugochukwu,49,Midfielder,2004-03-26,France
283058,N. Jackson,49,Attacker,2001-06-20,Senegal
284404,J. Tauriainen,49,Midfielder,2004-03-08,Finland
286774,R. Stutter,49,Attacker,2005-01-06,England
288055,Ângelo,49,Attacker,2004-12-21,Brazil
289618,A. Matos,49,Attacker,2004-10-03,England
291476,D. Fofana,49,Attacker,2002-12-22,Côte d'Ivoire
305834,Andrey Santos,49,Midfielder,2004-05-03,Brazil
334037,T. George,49,Attacker,2006-02-04,England
335056,Diego Moreira,49,Attacker,2004-08-06,Portugal
411808,D. Richards,49,Attacker,2005-11-10,Jamaica
415001,Deivid Washington,49,Attacker,2005-06-05,Brazil
44,Rodri,50,Midfielder,1996-06-22,Spain
567,Rúben Dias,50,Defender,1997-05-14,Portugal
631,P. Foden,50,Attacker,2000-05-28,England
636,Bernardo Silva,50,Midfielder,1994-08-10,Portugal
855,João Cancelo,50,Defender,1994-05-27,Portugal
1100,E. Haaland,50,Attacker,2000-07-21,Norway
1422,J. Doku,50,Attacker,2002-05-27,Belgium
2291,M. Kovačić,50,Midfielder,1994-05-06,Croatia
6009,J. Álvarez,50,Attacker,2000-01-31,Argentina
19130,K. Phillips,50,Midfielder,1995-12-02,England
41621,Matheus Nunes,50,Midfielder,1998-08-27,Portugal
129033,J. Gvardiol,50,Defender,2002-01-23,Croatia
158697,J. McAtee,50,Midfielder,2002-10-18,England
161948,L. Delap,50,Attacker,2003-02-08,England
197448,Yan Couto,50,Defender,2002-06-03,Brazil
284231,M. Hamilton,50,Midfielder,2003-11-13,England
288109,A. Robertson,50,Midfielder,2003-04-17,Australia
288699,M. Perrone,50,Midfielder,2003-01-07,Argentina
328097,Mahamadou Susoho,50,Midfielder,2005-01-20,Spain
382355,J. Wright,50,Midfielder,2005-09-21,England
1469,D. Welbeck,51,Attacker,1990-11-26,England
10329,João Pedro,51,Attacker,2001-09-26,Brazil
18963,L. Dunk,51,Defender,1991-11-21,England
19565,J. Weir,51,Midfielder,2002-01-31,England
26475,D. Undav,51,Attacker,1996-07-19,Germany
40911,J. Moder,51,Midfielder,1999-04-07,Poland
106835,K. Mitoma,51,Midfielder,1997-05-20,Japan
129643,E. Ferguson,51,Attacker,2004-10-19,Republic of Ireland
135775,Ansu Fati,51,Attacker,2002-10-31,Spain
137220,A. Moran,51,Midfielder,2003-10-15,Republic of Ireland
202086,J. Sarmiento,51,Midfielder,2002-06-16,Ecuador
216809,C. Peupion,51,Midfielder,2002-09-23,Australia
277191,A. Sima,51,Attacker,2001-06-17,Senegal
293643,I. Osman,51,Attacker,2004-11-29,Ghana
301771,S. Adingra,51,Attacker,2002-01-01,Côte d'Ivoire
305735,J. Duffus,51,Attacker,2004-12-15,England
336599,B. Baker-Boaitey,51,Attacker,2004-01-09,England
340135,M. O’Mahony,51,Attacker,2005-01-14,Republic of Ireland
342191,A. Mazilu,51,Attacker,2005-09-13,Romania
356041,C. Baleba,51,Midfielder,2004-01-03,Cameroon
1135,O. Édouard,52,Attacker,1998-01-16,France
3428,J. Ayew,52,Attacker,1991-09-11,Ghana
18843,J. Schlupp,52,Midfielder,1992-12-23,Ghana
18844,J. Tomkins,52,Defender,1989-03-29,England
18853,J. Riedewald,52,Midfielder,1996-09-09,Netherlands
19586,E. Eze,52,Attacker,1998-06-29,England
25927,J. Mateta,52,Attacker,1997-06-28,France
127605,N. Ferguson,52,Defender,2000-10-06,England
270357,K. Phillips,52,Midfielder,2002-03-30,Republic of Ireland
284416,R. Mathurin,52,Attacker,2004-01-23,England
284449,J. Rak-Sakyi,52,Midfielder,2002-10-05,England
284551,J. Wells-Morrison,52,Midfielder,2004-02-18,England
288102,A. Wharton,52,Midfielder,2004-02-06,England
293162,J. Raymond,52,Midfielder,2003-10-15,Wales
301295,K. Rodney,52,Midfielder,2004-10-07,England
304319,A. Ola-Adebomi,52,Attacker,2003-09-03,England
304320,D. Ozoh,52,Midfielder,2005-05-06,England
311157,Matheus França,52,Attacker,2004-04-01,Brazil
328808,M. Ebiowei,52,Attacker,2003-09-04,England
340136,F. Umeh,52,Attacker,2005-01-26,Republic of Ireland
1279,J. Maja,60,Attacker,1998-12-27,Nigeria
7338,O. Diakité,60,Midfielder,2000-07-25,Mali
18821,G. Diangana,60,Midfielder,1998-04-19,Congo DR
18974,J. Molumby,60,Midfielder,1999-08-06,Republic of Ireland
19055,K. Ahearne-Grant,60,Attacker,1997-09-18,England
19619,J. Swift,60,Midfielder,1995-06-23,England
19646,J. Wallace,60,Midfielder,1994-03-26,England
19799,A. Mowatt,60,Midfielder,1995-02-13,England
47213,Pipa,60,Defender,1998-01-26,Spain
47443,O. Yokuşlu,60,Midfielder,1994-03-09,Türkiye
82090,B. Thomas-Asante,60,Attacker,1998-12-29,Ghana
201709,D. Dike,60,Attacker,2000-06-03,USA
283274,J. Malcolm,60,Attacker,2002-12-10,England
283278,T. Fellows,60,Midfielder,2003-07-25,England
292116,R. Cleary,60,Attacker,2004-04-13,England
296448,F. Heard,60,Midfielder,2004-10-01,England
297636,L. Love,60,Attacker,2004-09-28,England
327734,A. Higgins,60,Attacker,2005-07-24,England
346887,K. Mfuamba,60,Midfielder,2006-08-25,England
355226,H. Whitwell,60,Midfielder,2005-11-16,England
17407,F. Seriki,62,Defender,2002-04-28,England
250,J. Piroe,63,Attacker,1999-08-02,Netherlands
1564,J. Firpo,63,Defender,1996-08-22,Dominican Republic
1754,G. Kamara,63,Midfielder,1995-10-28,Finland
19128,J. Harrison,63,Midfielder,1996-11-20,England
19131,J. Shackleton,63,Midfielder,1999-10-08,England
19134,P. Bamford,63,Attacker,1993-09-05,England
19329,D. James,63,Midfielder,1997-11-10,Wales
19569,J. Gelhardt,63,Attacker,2002-05-04,England
37724,C. Summerville,63,Attacker,2001-10-30,Netherlands
90590,G. Rutter,63,Attacker,2002-04-20,France
129142,I. Gruev,63,Midfielder,2000-05-06,Bulgaria
131278,C. Allen,63,Midfielder,2003-11-22,Northern Ireland
153400,S. Greenwood,63,Midfielder,2002-01-26,England
162128,W. Gnonto,63,Attacker,2003-11-05,Italy
196855,J. Anthony,63,Attacker,1999-12-01,England
282124,D. Gyabi,63,Midfielder,2004-02-18,England
284408,S. Perkins,63,Attacker,2004-02-10,England
313059,Mateo Joseph,63,Attacker,2003-10-19,Spain
328089,A. Gray,63,Midfielder,2006-03-12,England
345435,C. Crew,63,Midfielder,2006-06-15,Wales
80,E. Dennis,38,Attacker,1997-11-15,Nigeria
1134,V. Bayo,38,Attacker,1997-01-10,Côte d'Ivoire
1276,S. Kalu,38,Attacker,1997-08-26,Nigeria
1424,E. Kayembe,38,Midfielder,1998-06-03,Congo DR
2860,K. Sema,38,Midfielder,1993-09-30,Sweden
16126,M. Rajović,38,Attacker,1999-07-17,Denmark
19038,B. Hamer,38,Goalkeeper,1987-11-20,England
19076,J. Lewis,38,Defender,1998-01-25,Northern Ireland
19160,J. Livermore,38,Midfielder,1989-11-14,England
21100,I. Louza,38,Midfielder,1999-05-01,Morocco
152699,K. Baah,38,Attacker,2003-01-27,Germany
305821,Matheus Martins,38,Attacker,2003-07-16,Brazil
308161,J. Cabezas,38,Attacker,2003-09-06,Colombia
328046,I. Koné,38,Midfielder,2002-06-16,Canada
367473,J. Grieves,38,Attacker,2004-12-05,England
403063,M. Adu-Poku,38,Attacker,2005-09-22,England
433873,J. Collins,38,Attacker,2004-12-31,England
456585,A. Nabizada,38,Attacker,2007-06-21,England
459360,Z. Massiah-Edwards,38,Attacker,2007-01-16,England
459633,L. Ramirez-Espain,38,Midfielder,2006-10-02,England
1835,T. Strakosha,55,Goalkeeper,1995-03-19,Albania
2699,S. Ghoddos,55,Attacker,1993-09-06,Iran
2731,M. Jørgensen,55,Defender,1990-04-23,Denmark
15799,F. Onyeka,55,Midfielder,1998-01-01,Nigeria
19364,N. Maupay,55,Attacker,1996-08-14,France
19974,I. Toney,55,Attacker,1996-03-16,England
20110,S. Baptiste,55,Midfielder,1998-04-08,Grenada
20649,Y. Wissa,55,Midfielder,1996-09-03,Congo DR
30407,C. Nørgaard,55,Midfielder,1994-03-10,Denmark
106725,K. Lewis-Potter,55,Attacker,2001-02-22,England
153422,E. Brierley,55,Midfielder,2003-11-23,England
178077,K. Schade,55,Midfielder,2001-11-27,Germany
180308,M. Peart-Harris,55,Midfielder,2002-09-18,England
196156,Thiago,55,Attacker,2001-06-26,Brazil
263538,Y. Yarmoliuk,55,Midfielder,2004-03-01,Ukraine
281975,V. Adedokun,55,Defender,2003-02-14,Republic of Ireland
349288,V. Angelini,55,Goalkeeper,2003-09-12,Scotland
382925,R. Trevitt,55,Midfielder,2003-03-12,England
408221,B. Fredrick,55,Defender,2005-05-28,Nigeria
430827,B. Arthur,55,Defender,2005-10-09,England
952,C. Fassnacht,71,Midfielder,1993-11-11,Switzerland
15832,J. Sørensen,71,Midfielder,1998-03-03,Denmark
18927,A. Barnes,71,Attacker,1989-10-30,England
19074,O. Hernández,71,Midfielder,1993-02-01,Cuba
19077,K. McLean,71,Midfielder,1992-01-08,Scotland
25332,J. Sargent,71,Attacker,2000-02-20,USA
38713,S. van Hooijdonk,71,Attacker,2000-02-06,Netherlands
57739,J. Córdoba,71,Defender,2001-06-03,Panama
80552,Gabriel Sara,71,Midfielder,1999-06-26,Brazil
133453,Borja Sainz,71,Attacker,2001-02-21,Spain
138872,F. Clarke,71,Midfielder,2002-12-19,Scotland
171034,L. Gibbs,71,Midfielder,2002-12-16,England
195121,M. Núñez,71,Midfielder,2000-03-01,Chile
278064,T. Springett,71,Attacker,2002-09-22,Republic of Ireland
278095,J. Rowe,71,Attacker,2003-04-30,England
278096,J. Warner,71,Defender,2002-10-28,England
279802,Pedro Lima,71,Midfielder,2003-03-27,Brazil
284441,A. Kamara,71,Attacker,2003-07-21,England
289617,K. Aboh,71,Attacker,2004-11-09,England
309502,F. Welch,71,Midfielder,2004-10-03,England
